county,precinct,office,district,party,candidate,votes
Livingston,"City of Howell, Precinct 1",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Evan S. Space,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Joseph Irving,0
Livingston,"City of Howell, Precinct 2",Governor,,DEM,Gretchen Whitmer,670
Livingston,"City of Howell, Precinct 2",Governor,,REP,Tudor M. Dixon,478
Livingston,"City of Howell, Precinct 2",Governor,,LIB,Mary Buzuma,19
Livingston,"City of Howell, Precinct 2",Governor,,UST,Donna Brandenburg,4
Livingston,"City of Howell, Precinct 2",Governor,,GRN,Kevin Hogan,4
Livingston,"City of Howell, Precinct 2",Governor,,NLP,Daryl M. Simpson,1
Livingston,"City of Howell, Precinct 2",Governor,,W,Bob Scott,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Ervin Joseph Lamie,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Evan S. Space,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Joseph Irving,0
Livingston,"City of Howell, Precinct 3",Governor,,DEM,Gretchen Whitmer,767
Livingston,"City of Howell, Precinct 3",Governor,,REP,Tudor M. Dixon,783
Livingston,"City of Howell, Precinct 3",Governor,,LIB,Mary Buzuma,14
Livingston,"City of Howell, Precinct 3",Governor,,UST,Donna Brandenburg,3
Livingston,"City of Howell, Precinct 3",Governor,,GRN,Kevin Hogan,3
Livingston,"City of Howell, Precinct 3",Governor,,NLP,Daryl M. Simpson,3
Livingston,"City of Howell, Precinct 3",Governor,,W,Bob Scott,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Ervin Joseph Lamie,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Evan S. Space,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,DEM,Gretchen Whitmer,543
Livingston,"Brighton Charter Township,Precinct 1",Governor,,REP,Tudor M. Dixon,777
Livingston,"Brighton Charter Township,Precinct 1",Governor,,LIB,Mary Buzuma,18
Livingston,"Brighton Charter Township,Precinct 1",Governor,,UST,Donna Brandenburg,2
Livingston,"Brighton Charter Township,Precinct 1",Governor,,GRN,Kevin Hogan,2
Livingston,"Brighton Charter Township,Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,DEM,Gretchen Whitmer,406
Livingston,"Brighton Charter Township,Precinct 2",Governor,,REP,Tudor M. Dixon,648
Livingston,"Brighton Charter Township,Precinct 2",Governor,,LIB,Mary Buzuma,16
Livingston,"Brighton Charter Township,Precinct 2",Governor,,UST,Donna Brandenburg,2
Livingston,"Brighton Charter Township,Precinct 2",Governor,,GRN,Kevin Hogan,4
Livingston,"Brighton Charter Township,Precinct 2",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,DEM,Gretchen Whitmer,583
Livingston,"Brighton Charter Township,Precinct 3",Governor,,REP,Tudor M. Dixon,638
Livingston,"Brighton Charter Township,Precinct 3",Governor,,LIB,Mary Buzuma,16
Livingston,"Brighton Charter Township,Precinct 3",Governor,,UST,Donna Brandenburg,1
Livingston,"Brighton Charter Township,Precinct 3",Governor,,GRN,Kevin Hogan,2
Livingston,"Brighton Charter Township,Precinct 3",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,DEM,Gretchen Whitmer,446
Livingston,"Brighton Charter Township,Precinct 4",Governor,,REP,Tudor M. Dixon,589
Livingston,"Brighton Charter Township,Precinct 4",Governor,,LIB,Mary Buzuma,11
Livingston,"Brighton Charter Township,Precinct 4",Governor,,UST,Donna Brandenburg,1
Livingston,"Brighton Charter Township,Precinct 4",Governor,,GRN,Kevin Hogan,1
Livingston,"Brighton Charter Township,Precinct 4",Governor,,NLP,Daryl M. Simpson,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,DEM,Gretchen Whitmer,317
Livingston,"Brighton Charter Township,Precinct 5",Governor,,REP,Tudor M. Dixon,354
Livingston,"Brighton Charter Township,Precinct 5",Governor,,LIB,Mary Buzuma,6
Livingston,"Brighton Charter Township,Precinct 5",Governor,,UST,Donna Brandenburg,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,GRN,Kevin Hogan,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,DEM,Gretchen Whitmer,810
Livingston,"Brighton Charter Township,Precinct 6",Governor,,REP,Tudor M. Dixon,1025
Livingston,"Brighton Charter Township,Precinct 6",Governor,,LIB,Mary Buzuma,15
Livingston,"Brighton Charter Township,Precinct 6",Governor,,UST,Donna Brandenburg,6
Livingston,"Brighton Charter Township,Precinct 6",Governor,,GRN,Kevin Hogan,3
Livingston,"Brighton Charter Township,Precinct 6",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,DEM,Gretchen Whitmer,581
Livingston,"Brighton Charter Township,Precinct 7",Governor,,REP,Tudor M. Dixon,778
Livingston,"Brighton Charter Township,Precinct 7",Governor,,LIB,Mary Buzuma,12
Livingston,"Brighton Charter Township,Precinct 7",Governor,,UST,Donna Brandenburg,2
Livingston,"Brighton Charter Township,Precinct 7",Governor,,GRN,Kevin Hogan,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,NLP,Daryl M. Simpson,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Joseph Irving,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,DEM,Gretchen Whitmer,382
Livingston,"Brighton Charter Township,Precinct 8",Governor,,REP,Tudor M. Dixon,508
Livingston,"Brighton Charter Township,Precinct 8",Governor,,LIB,Mary Buzuma,9
Livingston,"Brighton Charter Township,Precinct 8",Governor,,UST,Donna Brandenburg,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,GRN,Kevin Hogan,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,NLP,Daryl M. Simpson,1
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Bob Scott,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Elizabeth Ann Adkisson,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Ervin Joseph Lamie,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Eugene Rosell Hunt Jr.,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Evan S. Space,0
Livingston,"Brighton Charter Township,Precinct 8",Governor,,W,Joseph Irving,0
Livingston,"City of Brighton, Precinct 1",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Brighton, Precinct 1",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Brighton, Precinct 1",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Brighton, Precinct 1",Governor,,W,Michael David Kelley,0
Livingston,"City of Brighton, Precinct 1",Governor,,W,Michael Ray Deck,0
Livingston,"City of Brighton, Precinct 1",Governor,,,Cast Votes,1287
Livingston,"City of Brighton, Precinct 1",Governor,,,Undervotes,13
Livingston,"City of Brighton, Precinct 1",Governor,,,Overvotes,1
Livingston,"City of Brighton, Precinct 1",Governor,,,Rejected,1
Livingston,"City of Brighton, Precinct 1",Governor,,,Unassigned,0
Livingston,"City of Brighton, Precinct 1",Governor,,,Absentee,631
Livingston,"City of Brighton, Precinct 1",Governor,,,Election,671
Livingston,"City of Brighton, Precinct 1",Governor,,,Total,1302
Livingston,"City of Brighton, Precinct 2",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Brighton, Precinct 2",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Brighton, Precinct 2",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Brighton, Precinct 2",Governor,,W,Michael David Kelley,0
Livingston,"City of Brighton, Precinct 2",Governor,,W,Michael Ray Deck,0
Livingston,"City of Brighton, Precinct 2",Governor,,,Cast Votes,968
Livingston,"City of Brighton, Precinct 2",Governor,,,Undervotes,8
Livingston,"City of Brighton, Precinct 2",Governor,,,Overvotes,1
Livingston,"City of Brighton, Precinct 2",Governor,,,Rejected,0
Livingston,"City of Brighton, Precinct 2",Governor,,,Unassigned,0
Livingston,"City of Brighton, Precinct 2",Governor,,,Absentee,457
Livingston,"City of Brighton, Precinct 2",Governor,,,Election,520
Livingston,"City of Brighton, Precinct 2",Governor,,,Total,977
Livingston,"City of Brighton, Precinct 3",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Brighton, Precinct 3",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Brighton, Precinct 3",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Brighton, Precinct 3",Governor,,W,Michael David Kelley,0
Livingston,"City of Brighton, Precinct 3",Governor,,W,Michael Ray Deck,0
Livingston,"City of Brighton, Precinct 3",Governor,,,Cast Votes,1232
Livingston,"City of Brighton, Precinct 3",Governor,,,Undervotes,7
Livingston,"City of Brighton, Precinct 3",Governor,,,Overvotes,0
Livingston,"City of Brighton, Precinct 3",Governor,,,Rejected,2
Livingston,"City of Brighton, Precinct 3",Governor,,,Unassigned,0
Livingston,"City of Brighton, Precinct 3",Governor,,,Absentee,600
Livingston,"City of Brighton, Precinct 3",Governor,,,Election,641
Livingston,"City of Brighton, Precinct 3",Governor,,,Total,1241
Livingston,"City of Brighton, Precinct 4",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Brighton, Precinct 4",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Brighton, Precinct 4",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Brighton, Precinct 4",Governor,,W,Michael David Kelley,0
Livingston,"City of Brighton, Precinct 4",Governor,,W,Michael Ray Deck,0
Livingston,"City of Brighton, Precinct 4",Governor,,,Cast Votes,968
Livingston,"City of Brighton, Precinct 4",Governor,,,Undervotes,7
Livingston,"City of Brighton, Precinct 4",Governor,,,Overvotes,0
Livingston,"City of Brighton, Precinct 4",Governor,,,Rejected,2
Livingston,"City of Brighton, Precinct 4",Governor,,,Unassigned,0
Livingston,"City of Brighton, Precinct 4",Governor,,,Absentee,606
Livingston,"City of Brighton, Precinct 4",Governor,,,Election,371
Livingston,"City of Brighton, Precinct 4",Governor,,,Total,977
Livingston,"City of Howell, Precinct 1",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Michael David Kelley,0
Livingston,"City of Howell, Precinct 1",Governor,,W,Michael Ray Deck,0
Livingston,"City of Howell, Precinct 1",Governor,,,Cast Votes,1570
Livingston,"City of Howell, Precinct 1",Governor,,,Undervotes,12
Livingston,"City of Howell, Precinct 1",Governor,,,Overvotes,1
Livingston,"City of Howell, Precinct 1",Governor,,,Rejected,1
Livingston,"City of Howell, Precinct 1",Governor,,,Unassigned,0
Livingston,"City of Howell, Precinct 1",Governor,,,Absentee,659
Livingston,"City of Howell, Precinct 1",Governor,,,Election,925
Livingston,"City of Howell, Precinct 1",Governor,,,Total,1584
Livingston,"City of Howell, Precinct 2",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Michael David Kelley,0
Livingston,"City of Howell, Precinct 2",Governor,,W,Michael Ray Deck,0
Livingston,"City of Howell, Precinct 2",Governor,,,Cast Votes,1176
Livingston,"City of Howell, Precinct 2",Governor,,,Undervotes,9
Livingston,"City of Howell, Precinct 2",Governor,,,Overvotes,0
Livingston,"City of Howell, Precinct 2",Governor,,,Rejected,2
Livingston,"City of Howell, Precinct 2",Governor,,,Unassigned,0
Livingston,"City of Howell, Precinct 2",Governor,,,Absentee,369
Livingston,"City of Howell, Precinct 2",Governor,,,Election,818
Livingston,"City of Howell, Precinct 2",Governor,,,Total,1187
Livingston,"City of Howell, Precinct 3",Governor,,W,Joseph Michael Hunt,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Justin Paul Backburn,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Michael David Kelley,0
Livingston,"City of Howell, Precinct 3",Governor,,W,Michael Ray Deck,0
Livingston,"City of Howell, Precinct 3",Governor,,,Cast Votes,1573
Livingston,"City of Howell, Precinct 3",Governor,,,Undervotes,7
Livingston,"City of Howell, Precinct 3",Governor,,,Overvotes,0
Livingston,"City of Howell, Precinct 3",Governor,,,Rejected,0
Livingston,"City of Howell, Precinct 3",Governor,,,Unassigned,0
Livingston,"City of Howell, Precinct 3",Governor,,,Absentee,662
Livingston,"City of Howell, Precinct 3",Governor,,,Election,918
Livingston,"City of Howell, Precinct 3",Governor,,,Total,1580
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Cast Votes,1343
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Undervotes,11
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Overvotes,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Rejected,1
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Absentee,672
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Election,683
Livingston,"Brighton Charter Township,Precinct 1",Governor,,,Total,1355
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Cast Votes,1077
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Undervotes,12
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Overvotes,1
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Rejected,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Absentee,462
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Election,628
Livingston,"Brighton Charter Township,Precinct 2",Governor,,,Total,1090
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Cast Votes,1241
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Undervotes,6
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Overvotes,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Rejected,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Absentee,640
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Election,607
Livingston,"Brighton Charter Township,Precinct 3",Governor,,,Total,1247
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Cast Votes,1048
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Undervotes,8
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Overvotes,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Rejected,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Absentee,490
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Election,566
Livingston,"Brighton Charter Township,Precinct 4",Governor,,,Total,1056
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Cast Votes,678
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Undervotes,5
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Overvotes,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Rejected,1
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Absentee,260
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Election,424
Livingston,"Brighton Charter Township,Precinct 5",Governor,,,Total,684
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Joyce Priscilla Gipson,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Justin Paul Backburn,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Michael David Kelley,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,W,Michael Ray Deck,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Cast Votes,1860
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Undervotes,18
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Overvotes,1
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Rejected,1
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Unassigned,0
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Absentee,832
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Election,1048
Livingston,"Brighton Charter Township,Precinct 6",Governor,,,Total,1880
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Joseph Michael Hunt,0
Livingston,"Brighton Charter Township,Precinct 7",Governor,,W,Joyce Priscilla Gipson,0
